drug_name,tested_both_sexes,species_unique,strain_unique,assay_unique,country_unique,articles_total,articles_blinding,articles_randomization,articles_welfare,target
adult acute respiratory distress syndrome <> sivelestat,0,1,1,2,1,1,0,0,1,0
adult fibrosarcoma <> cyclophosphamide,1,3,2,1,2,2,0,0,1,0
adult hepatocellular carcinoma <> apatinib,0,1,0,2,1,2,0,1,2,0
"adult hepatocellular carcinoma <> inhibitor, angiogenesis",0,1,1,1,1,1,0,1,1,0
adult hepatocellular carcinoma <> multikinase inhibitor,0,0,0,1,1,1,0,0,1,0
adult liposarcoma <> docetaxel,0,1,0,0,1,1,0,1,0,0
adult liposarcoma <> gemcitabine,0,1,0,0,1,1,0,1,0,0
adult liposarcoma <> palbociclib,0,1,1,2,1,1,0,1,1,0
adult liposarcoma <> pazopanib,0,1,0,0,1,1,0,1,0,0
adult lymphoma <> bortezomib,0,1,1,4,2,2,0,1,1,0
adult lymphoma <> cyclosporine,0,1,0,1,1,1,0,0,1,0
adult medulloblastoma <> busulfan,1,1,2,2,2,2,0,2,1,0
adult medulloblastoma <> dotatate,0,1,1,0,1,1,0,0,1,0
adult medulloblastoma <> etoposide,0,1,5,3,4,4,0,1,3,0
adult medulloblastoma <> gdc 0449,0,0,0,2,1,1,0,0,0,0
adult medulloblastoma <> irinotecan,0,1,2,4,2,2,0,1,2,0
adult medulloblastoma <> isotretinoin,1,1,2,2,1,1,1,0,1,0
adult medulloblastoma <> melphalan,1,1,1,0,1,1,0,1,0,0
adult medulloblastoma <> sirolimus,1,1,1,4,2,2,0,2,2,0
adult medulloblastoma <> sonidegib,1,1,4,4,1,2,0,0,2,0
adult medulloblastoma <> temozolomide,1,2,9,4,3,9,2,2,8,0
adult medulloblastoma <> thiotepa,0,1,1,3,1,1,0,0,1,0
adult medulloblastoma <> topotecan,1,1,7,4,2,3,0,1,3,0
adult medulloblastoma <> valproate,0,1,0,2,1,1,0,0,1,0
adult medulloblastoma <> valproic acid,0,1,0,2,1,1,0,0,1,0
adult medulloblastoma <> vismodegib,0,0,0,2,1,1,0,0,0,0
adult medulloblastoma <> vorinostat,1,1,2,3,2,2,1,0,2,0
adult t-cell leukemia/lymphoma <> bortezomib,0,1,1,4,2,2,0,1,1,0
adult t-cell leukemia/lymphoma <> kw 0761,0,1,1,1,1,1,0,0,0,0
adult t-cell leukemia/lymphoma <> lenalidomide,0,1,2,1,2,2,0,0,1,0
adult t-cell leukemia/lymphoma <> mogamulizumab,1,2,3,2,1,3,0,0,2,0
advanced breast cancer <> doxorubicin,1,1,1,1,1,1,0,0,1,0
advanced breast cancer <> estrogens,0,0,0,3,1,1,0,0,0,0
advanced breast cancer <> lapatinib,1,1,1,3,1,1,0,0,1,0
advanced extremity melanoma <> melphalan,1,2,1,3,1,1,0,0,1,0
advanced gastric cancer <> trastuzumab,0,1,1,3,1,1,0,1,1,0
advanced heart failure <> etiocholanolone,0,1,1,2,1,1,0,1,1,0
advanced heart failure <> istaroxime,0,1,1,2,1,1,0,1,1,0
advanced lung cancer <> cisplatin,1,1,1,2,1,1,0,1,1,0
advanced lung cancer <> diphosphonate,0,1,0,1,1,1,0,0,1,0
advanced lung cancer <> gefitinib,1,0,0,1,1,1,0,0,0,0
advanced lung cancer <> gemcitabine,0,1,2,2,1,1,0,0,1,0
advanced lung cancer <> zoledronic acid,0,1,0,1,1,1,0,0,1,0
advanced metastatic breast cancer <> cyclophosphamide,0,1,0,0,1,1,0,0,0,0
advanced non-small cell lung cancer <> metformin,1,1,1,2,1,1,0,0,1,0
advanced non-small-cell lung cancer <> bevacizumab,0,1,1,1,1,1,0,0,0,0
advanced nsclc <> egfr tki,0,0,0,1,1,1,1,0,1,0
advanced nsclc <> egfr-tki,0,0,0,3,1,1,0,0,1,0
advanced nsclc <> egfr-tkis,0,0,0,3,1,1,0,0,1,0
advanced ovarian carcinoma <> cisplatin,1,1,3,4,2,2,0,1,2,0
advanced pancreatic cancer <> cetuximab,0,1,0,1,1,1,0,0,0,0
advanced pancreatic cancer <> erlotinib,0,1,0,1,1,1,0,0,0,0
advanced pancreatic cancer <> gem,0,1,1,1,1,1,0,0,1,0
advanced rectal cancer <> fluorouracil,0,1,1,1,1,1,1,0,1,0
advanced solid tumors <> durvalumab,0,0,0,2,1,1,0,0,0,0
"aflatoxicosis <> silicates, aluminum",1,2,1,2,1,3,0,2,2,0
"aflatoxicosis <> sodium calcium aluminosilicate, hydrated",1,2,1,2,1,3,0,2,2,0
age-related macular degeneration <> aspirin,0,1,2,2,1,1,0,0,1,0
age-related macular degeneration <> hydroxytyrosol,0,0,0,1,2,2,0,1,0,0
age-related macular degeneration <> infliximab,1,1,1,2,1,1,1,0,1,0
age-related macular degeneration <> norethindrone,0,1,1,1,2,2,0,1,1,0
age-related macular degeneration <> pazopanib,1,1,1,2,1,1,1,0,1,0
age-related macular degeneration <> resveratrol,1,1,1,2,5,6,0,0,2,0
age-related macular degeneration <> sirolimus,1,2,6,4,6,8,1,2,6,0
age-related macular degeneration <> small interfering rna,0,1,0,2,1,1,0,1,1,0
aggression <> arbaclofen,1,1,2,3,1,2,0,0,2,0
agranulocytosis <> recombinant human granulocyte colony stimulating factor,0,0,0,1,0,1,1,0,1,0
"aids <> 2',3'-dideoxyadenosine",1,1,3,2,1,3,1,0,0,0
aids <> antibiotic,0,0,0,2,1,1,0,0,0,0
aids <> antithrombin iii,0,3,1,3,2,3,1,2,2,0
aids <> at iii-protease complex,0,3,1,3,2,3,1,2,2,0
aids <> chloroquine,0,1,1,1,1,1,0,0,0,0
aids <> hiv protease inhibitor,0,1,0,2,1,1,0,0,1,0
aids <> hydroxyurea,1,1,1,2,1,1,0,0,1,0
aids <> thioctic acid,0,0,0,1,1,1,0,0,0,0
aids <> vitamin e,1,1,1,2,1,2,0,1,0,0
aids dementia complex <> efavirenz,0,2,0,2,2,2,0,0,1,0
aids dementia complex <> memantine,0,1,1,1,2,2,0,0,0,0
aids dementia complex <> minocycline,0,1,0,2,1,1,1,0,1,0
airway inflammation <> adrenal cortex hormone,0,1,1,1,1,1,0,0,1,0
"airway inflammation <> furoate, mometasone",0,1,1,1,1,1,0,0,1,0
airway inflammation <> mometasone,0,1,1,1,1,1,0,0,1,0
alcohol <> choline,1,1,1,1,1,2,2,2,1,0
alcohol <> citalopram,1,2,1,2,1,1,0,0,1,0
alcohol <> desipramine,0,1,2,2,0,1,0,1,0,0
alcohol <> diazepam,0,2,4,4,5,6,3,2,5,0
alcohol <> doxazosin,0,1,0,0,1,1,0,1,1,0
alcohol <> ethanol,1,3,11,4,9,45,6,10,28,0
alcohol <> flumazenil,1,1,1,4,1,3,3,0,3,0
alcohol <> ghrelin,0,1,1,2,1,1,1,1,1,0
alcohol <> lamotrigine,0,2,1,0,1,1,0,0,1,0
alcohol <> morphine,0,1,1,0,0,1,0,0,0,0
alcohol <> nicotine,1,1,3,4,3,6,0,1,6,0
alcohol <> opiate antagonist,0,1,0,0,1,1,0,0,1,0
alcohol <> pioglitazone,0,1,1,0,1,1,0,0,1,0
alcohol <> propranolol,0,1,1,1,1,2,0,0,2,0
alcohol <> puerarin,0,1,1,2,1,1,1,0,1,0
alcohol <> yohimbine,0,2,1,1,1,1,1,0,1,0
alcohol abuse <> 5-ht3 receptor antagonist,0,1,1,1,1,1,1,1,1,0
alcohol abuse <> apomorphine,0,2,3,4,2,3,1,0,1,0
alcohol abuse <> aprepitant,0,3,1,2,1,1,0,0,0,0
alcohol abuse <> buprenorphine,0,1,0,2,1,1,0,0,1,0
alcohol abuse <> caffeine,0,2,3,2,2,2,0,0,1,0
alcohol abuse <> cannabinoid,1,2,4,4,4,6,0,3,5,0
alcohol abuse <> corticotropin-releasing hormone,0,1,0,2,2,2,0,0,1,0
alcohol abuse <> desipramine,1,2,6,4,2,4,1,4,4,0
alcohol abuse <> doxazosin,1,2,2,3,2,3,0,1,3,0
alcohol abuse <> duloxetine,0,1,1,2,1,1,0,0,1,0
alcohol abuse <> gamma-aminobutyrate,0,1,2,1,1,1,0,0,1,0
alcohol abuse <> gamma-aminobutyric acid,0,1,2,1,1,1,0,0,1,0
alcohol abuse <> ghrelin,0,2,10,3,2,9,1,2,9,0
alcohol abuse <> glutathione,0,1,1,1,1,1,0,0,1,0
alcohol abuse <> guanfacine,0,1,3,1,2,3,0,1,2,0
alcohol abuse <> ibudilast,1,1,0,1,1,1,0,0,0,0
alcohol abuse <> inverse agonist,0,1,1,1,1,1,0,0,0,0
alcohol abuse <> ivermectin,1,2,2,3,1,4,0,0,4,0
alcohol abuse <> metyrapone,0,1,1,2,1,1,0,1,0,0
alcohol abuse <> mifepristone,1,2,4,4,1,5,1,1,3,0
alcohol abuse <> n methylaspartate,0,1,1,2,1,1,1,0,1,0
alcohol abuse <> opiate antagonist,0,1,1,1,1,1,0,0,1,0
alcohol abuse <> opioid,0,1,1,1,1,2,0,0,2,0
alcohol abuse <> pioglitazone,1,2,2,3,2,6,1,0,6,0
alcohol abuse <> propranolol,0,1,2,2,4,7,1,1,7,0
alcohol abuse <> psilocybin,1,2,1,2,1,2,0,1,2,0
alcohol abuse <> ssris,0,1,1,1,1,1,1,0,1,0
alcohol abuse <> tolcapone,1,1,1,1,2,2,0,1,1,0
alcohol abuse <> varenicline tartrate,0,1,1,2,1,1,0,1,1,0
alcohol abuse <> yohimbine,0,1,1,1,1,2,0,1,2,0
alcohol abuse <> zinc,0,2,2,2,1,2,0,0,2,0
"alcohol sensitivity, acute <> ethanol",0,2,2,4,4,5,0,0,2,0
"alcohol sensitivity, acute <> naltrexone",0,2,2,2,2,2,0,0,1,0
"alcohol-induced disorders <> acid, chenodeoxycholic",1,2,4,3,3,4,1,1,3,0
alcohol-induced disorders <> arginine,0,1,1,1,1,1,0,0,0,0
alcohol-induced disorders <> chenodeoxycholate,1,2,4,3,3,4,1,1,3,0
alcohol-induced disorders <> choline,1,2,6,5,1,25,10,18,23,0
alcohol-induced disorders <> glucocorticoids,1,2,1,4,2,2,1,1,1,0
alcohol-induced disorders <> obeticholic acid,1,2,4,3,3,4,1,1,3,0
alcohol-induced disorders <> prednisolone,0,3,1,2,1,1,1,0,0,0
alcohol-induced disorders <> ursodeoxycholate,0,2,3,3,4,4,1,1,3,0
alcohol-induced disorders <> ursodiol,0,2,3,3,4,4,1,1,3,0
alcohol-related disorders <> ethanol,1,2,4,4,4,7,4,3,6,0
alcoholic hepatitis <> glucocorticoids,0,0,0,2,1,1,1,1,0,0
alcoholic hepatitis <> prednisolone,0,3,1,2,1,1,1,0,0,0
alcoholic liver cirrhosis <> ursodeoxycholate,0,1,1,3,1,1,1,0,1,0
alcoholic liver cirrhosis <> ursodiol,0,1,1,3,1,1,1,0,1,0
"alcoholic liver diseases <> sulfate, zinc",0,1,1,2,1,2,0,0,2,0
alcoholic liver diseases <> zinc,1,3,3,5,3,11,0,3,9,0
aldosterone breakthrough <> arb,0,1,0,2,1,1,1,0,0,0
aldosterone breakthrough <> irbesartan,0,1,0,2,1,1,1,0,0,0
aldosterone breakthrough <> losartan,0,1,0,2,1,1,1,0,0,0
"allergic asthma <> acids, conjugated linoleic",1,1,1,2,1,1,0,1,1,0
allergic asthma <> arginine,0,1,0,2,1,1,0,0,1,0
"allergic asthma <> cis-9, trans-11-conjugated linoleic acid",1,1,1,2,1,1,0,1,1,0
allergic asthma <> endogenous antioxidants,1,1,1,2,1,1,1,0,1,0
allergic asthma <> endotoxin,0,1,1,1,1,1,0,0,1,0
allergic asthma <> gamma-tocopherol,0,0,0,2,1,1,0,0,0,0
allergic asthma <> lipopolysaccharide,1,1,3,2,8,9,0,2,8,0
allergic asthma <> vitamin e,0,1,1,2,2,2,0,2,2,0
allergic contact dermatitis <> adrenal cortex hormone,0,1,3,0,1,1,0,0,0,0
allergic contact dermatitis <> steroid,1,1,1,1,1,1,0,0,1,0
allergic disease <> bepotastine,0,2,2,3,1,1,0,0,0,0
allergic disease <> chitosan,1,1,1,2,1,1,1,0,1,0
allergic disease <> clemastine,0,0,0,1,1,1,0,0,1,0
allergic disease <> dexamethasone,1,3,12,5,14,27,5,3,19,0
allergic disease <> endotoxin,1,1,1,1,1,1,0,0,1,0
"allergic disease <> fatty acids, omega-3",1,3,3,3,3,3,0,0,3,0
allergic disease <> meclizine,0,1,2,1,1,1,0,0,0,0
allergic disease <> monophosphoryl lipid a,1,2,2,2,1,1,0,0,1,0
allergic disease <> montelukast sodium,1,1,1,1,1,1,1,0,1,0
allergic disease <> pg102,1,1,1,1,1,1,0,0,1,0
allergic disease <> vitamin d3,1,1,1,2,1,1,0,0,1,0
allergic rhinitis <> aspirin,0,1,1,2,1,1,0,0,1,0
"allergic rhinitis <> fatty acids, omega-3",1,2,0,0,1,1,0,0,1,0
allergic rhinitis <> histamine,1,2,2,3,2,3,0,1,3,0
allergic rhinitis <> ltd4,0,1,1,3,1,2,0,2,2,0
allergic rhinitis <> resiquimod,1,1,1,2,1,1,1,1,1,0
"allodynia <> 2 inhibitor, cyclooxygenase",1,1,2,1,2,2,0,1,2,0
allodynia <> capsaicin,0,1,1,1,1,1,0,0,1,0
allograft rejection <> cyclosporine,0,2,19,2,4,7,2,2,2,0
allograft rejection <> everolimus,0,1,0,2,1,1,0,0,1,0
"allograft rejection <> mofetil, mycophenolate",0,1,5,1,1,1,0,0,0,0
allograft rejection <> tacrolimus,1,2,5,2,2,2,1,0,0,0
alopecia <> calcitriol,1,1,1,3,1,1,0,1,0,0
alopecia <> valproate,0,1,1,1,1,1,0,1,1,0
alopecia <> valproic acid,0,1,1,1,1,1,0,1,1,0
alport syndrome <> peptidyl-dipeptidase a,1,1,0,2,1,1,1,0,1,0
altitude sickness <> dexamethasone,0,1,1,3,1,1,1,0,0,0
alveolar capillary dysplasia with misalignment of pulmonary veins <> milrinone,1,0,0,2,1,2,0,0,2,0
alveolar echinococcosis <> albendazole,1,2,5,3,7,21,0,9,13,0
alveolar rhabdomyosarcoma <> sirolimus,0,1,1,2,1,1,0,0,1,0
alveolar soft part sarcoma <> bevacizumab,1,1,5,2,1,1,0,1,0,0
alzheimer disease <> (18f)t807 compound,0,1,0,4,1,1,0,1,1,0
alzheimer disease <> (methyl-(11)c)n-acetyl-n-(2-methoxybenzyl)-2-phenoxy-5-pyridinamine,1,1,1,4,1,1,0,0,1,0
alzheimer disease <> 18f-av-45,1,2,2,3,1,1,0,0,1,0
"alzheimer disease <> 3 inhibitor, phosphodiesterase",1,3,20,5,12,37,12,17,30,0
alzheimer disease <> 7-beta-hydroxyepiandrosterone,0,1,1,1,1,1,0,0,0,0
alzheimer disease <> abt 089,0,1,0,1,1,1,0,0,1,0
alzheimer disease <> acetylcholine,0,3,2,2,2,3,0,0,1,0
alzheimer disease <> acetylcholine esterase inhibitor,0,1,0,2,1,1,0,0,1,0
alzheimer disease <> acetylcholinesterase,1,2,5,3,4,7,1,2,4,0
alzheimer disease <> acitretin,0,1,0,0,1,1,0,0,0,0
alzheimer disease <> acyclovir,0,1,1,1,1,1,1,0,0,0
alzheimer disease <> adenosine triphosphate,1,2,2,2,2,3,0,0,1,0
alzheimer disease <> angiotensin converting enzyme inhibitor,0,1,1,3,2,3,0,2,3,0
alzheimer disease <> angiotensin receptor blocker,0,1,1,3,2,2,0,0,1,0
alzheimer disease <> anticonvulsants,1,1,1,2,1,1,1,0,0,0
alzheimer disease <> antipsychotics,0,0,0,0,1,1,1,1,0,0
alzheimer disease <> arginine,1,2,2,2,3,4,0,1,4,0
alzheimer disease <> aspirin,0,1,3,2,4,5,0,1,0,0
alzheimer disease <> azd 2184,0,2,1,2,1,1,0,0,1,0
alzheimer disease <> azd-103,1,1,1,1,1,1,0,0,1,0
alzheimer disease <> azd3293,1,4,3,3,1,1,0,0,1,0
alzheimer disease <> baclofen,0,3,3,2,3,3,0,0,0,0
alzheimer disease <> ban2401,1,1,1,2,1,1,1,0,1,0
alzheimer disease <> beta-nerve growth factor,1,2,1,2,1,1,0,0,0,0
alzheimer disease <> bexarotene,1,1,6,5,4,7,2,0,6,0
"alzheimer disease <> blue, methylene",1,2,8,5,7,14,6,2,12,0
alzheimer disease <> bms 708163,0,3,0,1,1,1,0,0,0,0
alzheimer disease <> bryostatin,1,2,2,3,2,3,1,2,2,0
alzheimer disease <> bryostatin 1,1,2,2,3,2,3,1,2,2,0
alzheimer disease <> butyrylcholinesterase,1,2,0,3,3,4,0,0,2,0
alzheimer disease <> caffeine,1,3,14,5,14,35,7,12,28,0
alzheimer disease <> chf 5074,1,1,1,4,1,3,1,0,1,0
"alzheimer disease <> colony-stimulating factor, granulocyte-macrophage",1,2,8,4,2,9,4,5,6,0
alzheimer disease <> copper,1,2,2,3,2,5,0,1,2,0
alzheimer disease <> curcumin,0,0,0,1,1,1,0,0,0,0
alzheimer disease <> diltiazem,1,1,0,1,1,1,0,0,1,0
alzheimer disease <> dronabinol,0,2,5,4,3,8,2,2,4,0
alzheimer disease <> endogenous antioxidants,1,3,7,5,11,27,3,4,15,0
alzheimer disease <> equol,1,1,2,1,1,1,0,1,1,0
alzheimer disease <> etanercept,1,2,2,4,5,5,2,0,5,0
alzheimer disease <> etazolate,0,1,2,1,1,1,0,0,0,0
alzheimer disease <> evp-0015962,1,1,4,3,1,1,0,0,0,0
alzheimer disease <> evp-6124,0,1,1,3,1,1,0,0,0,0
alzheimer disease <> exenatide,1,2,2,2,1,4,1,0,1,0
alzheimer disease <> gamma-secretase inhibitor,1,1,3,4,1,4,0,0,3,0
alzheimer disease <> granulocyte colony stimulating factor,0,1,4,4,2,2,1,0,1,0
alzheimer disease <> gsk3 inhibitor,0,0,1,3,1,1,0,0,0,0
alzheimer disease <> gts-21,1,3,3,2,2,5,1,0,1,0
alzheimer disease <> h3 receptor antagonist,1,2,6,4,2,3,1,2,2,0
alzheimer disease <> huperzinine,0,1,1,1,1,1,0,1,1,0
alzheimer disease <> isoflavones,0,0,0,2,1,2,0,0,0,0
alzheimer disease <> isoflurane,1,2,4,4,2,7,2,3,5,0
alzheimer disease <> isotretinoin,1,2,1,1,2,2,0,0,1,0
alzheimer disease <> ladostigil,1,1,2,4,2,5,1,3,4,0
alzheimer disease <> lamotrigine,1,1,1,2,1,1,1,0,0,0
alzheimer disease <> magnesium l-threonate,1,1,1,4,0,1,1,1,1,0
alzheimer disease <> mecamylamine,1,5,13,5,10,29,1,4,14,0
alzheimer disease <> methylergonovine,0,1,1,0,1,1,0,1,1,0
alzheimer disease <> midazolam,0,1,2,3,3,3,0,0,1,0
alzheimer disease <> mifepristone,1,3,2,3,4,4,0,1,1,0
alzheimer disease <> minocycline,1,2,10,4,9,15,2,3,11,0
alzheimer disease <> n methylaspartate,0,2,4,3,6,9,1,1,5,0
alzheimer disease <> nefiracetam,1,2,2,2,2,2,0,1,1,0
alzheimer disease <> nerve growth factor,1,3,6,5,9,27,2,5,9,0
alzheimer disease <> niacin,1,1,1,2,1,1,1,1,1,0
alzheimer disease <> niacinamide,1,3,10,5,5,15,0,3,13,0
alzheimer disease <> nicotinic acid,1,3,7,4,7,9,0,2,5,0
alzheimer disease <> nicotinic agonist,1,2,2,4,2,4,2,1,1,0
alzheimer disease <> nicotinic antagonist,1,1,1,3,2,3,0,0,1,0
alzheimer disease <> np 031112,0,1,0,4,1,1,1,1,0,0
alzheimer disease <> pbt2,1,1,3,4,1,3,1,1,2,0
alzheimer disease <> perindopril,1,2,5,3,2,5,0,3,3,0
alzheimer disease <> physostigmine,1,5,22,5,15,56,7,8,24,0
alzheimer disease <> pimavanserin,0,1,1,3,1,1,0,0,1,0
alzheimer disease <> pioglitazone,1,2,10,5,12,31,9,12,27,0
alzheimer disease <> piroxicam,0,1,2,3,2,2,0,1,1,0
alzheimer disease <> polyunsaturated fatty acids,0,1,0,0,1,1,0,0,0,0
"alzheimer disease <> pregnanolone, (3beta, 5alpha)-isomer",1,3,6,5,4,12,4,7,11,0
alzheimer disease <> propofol,1,2,3,4,5,11,3,6,10,0
alzheimer disease <> quinolizidines,0,2,4,2,1,1,0,0,1,0
alzheimer disease <> rasagiline,0,2,2,3,3,6,0,0,2,0
alzheimer disease <> riluzole,1,2,5,4,4,9,4,2,8,0
alzheimer disease <> roflumilast,0,2,2,3,3,4,1,2,4,0
alzheimer disease <> rolipram,1,2,7,5,4,9,1,1,7,0
alzheimer disease <> rxr agonist,0,1,2,1,2,2,1,0,1,0
alzheimer disease <> sargramostim,0,1,2,2,1,1,0,0,1,0
alzheimer disease <> scopolamine,1,4,17,5,14,38,12,9,30,0
alzheimer disease <> selegiline,0,3,5,4,6,11,4,0,10,0
alzheimer disease <> sildenafil,1,2,2,3,3,3,0,1,2,0
alzheimer disease <> t-817ma,1,2,4,2,1,3,1,0,3,0
alzheimer disease <> talsaclidine,0,1,2,1,1,2,0,0,0,0
alzheimer disease <> tamibarotene,0,2,1,2,1,2,0,0,1,0
alzheimer disease <> telmisartan,0,2,4,4,3,6,0,1,4,0
alzheimer disease <> tetracyclines,0,2,2,3,5,5,1,0,4,0
alzheimer disease <> thalidomide,1,2,6,4,5,9,3,1,7,0
alzheimer disease <> thioctic acid,1,4,7,5,8,18,2,5,13,0
alzheimer disease <> thioridazine,0,1,1,2,1,1,0,1,1,0
alzheimer disease <> threonate,1,1,1,4,0,1,1,1,1,0
alzheimer disease <> tideglusib,0,1,2,2,1,1,0,0,1,0
alzheimer disease <> tramiprosate,1,3,5,5,3,3,2,1,3,0
"alzheimer disease <> triglycerides, medium-chain",0,2,1,2,2,2,0,1,2,0
alzheimer disease <> ubidecarenone,1,2,13,5,11,21,1,9,19,0
alzheimer disease <> verapamil,1,2,5,5,6,9,0,1,7,0
alzheimer disease <> vita omega,0,1,3,2,1,1,0,1,1,0
alzheimer disease <> vitamin d,1,2,11,5,13,14,5,5,11,0
amebiasis <> auranofin,0,1,1,2,1,2,0,0,1,0
amnestic disorder <> propofol,0,2,2,4,3,4,1,1,4,0
amphetamine abuse <> bupropion,0,0,0,0,1,1,0,0,0,0
amphetamine abuse <> bupropion hydrochloride,0,0,0,0,1,1,0,0,0,0
amyloidosis <> doxycycline,1,1,0,2,2,3,0,0,1,0
amyloidosis <> melphalan,0,0,0,2,1,1,0,0,0,0
amyloidosis <> pittsburgh compound b,0,1,2,4,1,1,0,0,1,0
amyloidosis <> tetracyclines,1,0,0,2,1,1,0,0,0,0
amyotrophic lateral sclerosis <> 1-(5-isoquinolinesulfonyl)-2-methylpiperazine,1,2,4,4,4,5,3,1,5,0
"amyotrophic lateral sclerosis <> acetate, glatiramer",1,1,4,3,1,1,1,0,1,0
"amyotrophic lateral sclerosis <> agents, iron chelating",0,1,1,0,1,1,0,0,0,0
"amyotrophic lateral sclerosis <> carbonate, lithium",1,1,4,4,2,2,1,1,1,0
amyotrophic lateral sclerosis <> celecoxib,1,1,3,5,1,3,0,1,3,0
amyotrophic lateral sclerosis <> copaxone,1,1,4,3,1,1,1,0,1,0
amyotrophic lateral sclerosis <> copper,1,1,3,2,2,2,0,1,2,0
amyotrophic lateral sclerosis <> endocannabinoids,0,1,0,2,1,1,0,0,0,0
amyotrophic lateral sclerosis <> fasudil,1,1,1,4,2,2,2,1,2,0
amyotrophic lateral sclerosis <> glatiramer,1,1,4,3,1,1,1,0,1,0
amyotrophic lateral sclerosis <> growth factor,1,1,1,4,1,1,0,1,1,0
amyotrophic lateral sclerosis <> lithium,1,2,7,5,6,13,7,4,11,0
amyotrophic lateral sclerosis <> nerve growth factor,0,2,3,2,3,4,0,0,1,0
amyotrophic lateral sclerosis <> phenylbutyrate,1,1,4,3,3,5,1,2,4,0
amyotrophic lateral sclerosis <> phenylbutyrate sodium,1,1,1,3,1,1,1,1,1,0
amyotrophic lateral sclerosis <> pioglitazone,1,1,3,3,2,2,0,1,2,0
amyotrophic lateral sclerosis <> rasagiline,0,2,1,2,2,2,1,0,1,0
amyotrophic lateral sclerosis <> serine,0,1,2,4,3,3,2,1,2,0
amyotrophic lateral sclerosis <> substance with interleukin 1 receptor antagonist mechanism of action,0,1,1,2,1,1,0,0,1,0
amyotrophic lateral sclerosis <> tacrolimus,1,3,1,4,2,5,0,1,3,0
amyotrophic lateral sclerosis <> zinc,0,1,1,3,2,2,1,0,1,0
anal fistula <> infliximab,0,0,0,0,1,1,0,0,0,0
anaphylaxis <> histamine,1,2,2,3,2,3,0,0,3,0
anaplastic large cell lymphoma <> alk inhibitor,1,1,1,2,2,3,0,1,2,0
anaplastic large cell lymphoma <> everolimus,1,0,1,1,1,1,0,0,1,0
anaplastic large cell lymphoma <> hefi-1,0,2,1,4,1,1,0,0,0,0
anaplastic large cell lymphoma <> monoclonal antibody,0,2,1,4,1,1,0,0,0,0
anaplastic meningioma <> temozolomide,1,1,0,3,1,1,0,0,1,0
anaplastic oligodendroglioma <> carboplatin,0,1,0,1,1,1,0,1,1,0
anaplastic oligodendroglioma <> carmustine,0,1,0,1,1,1,0,1,1,0
anemia <> bay 85-3934,1,2,2,1,1,1,0,1,1,0
anemia <> erythrocyte burst promoting factor,0,1,2,2,1,1,0,0,0,0
anemia <> hematide,1,2,2,1,1,3,0,0,3,0
anemia <> interleukin-6,0,1,1,1,1,1,0,0,0,0
anemia <> levamisole,1,1,1,1,1,1,0,0,1,0
"anemia <> mofetil, mycophenolate",1,1,1,2,1,1,0,0,1,0
anemia <> paclitaxel,0,1,2,2,1,1,0,1,1,0
anemia <> ruxolitinib,0,1,0,2,1,1,1,0,1,0
anemia <> sirolimus,1,1,2,3,2,3,0,1,2,0
anemia <> vitamin e,1,2,3,2,2,2,0,1,2,0
"anemia due to chronic disorder <> agents, iron chelating",0,1,0,0,1,1,0,0,0,0
aneurysm <> cyclosporine,0,1,1,1,1,1,0,0,1,0
aneurysm <> doxycycline,1,3,6,4,2,8,6,2,6,0
aneurysms <> doxycycline,0,1,2,3,1,1,1,1,1,0
angioedema <> glyburide,0,0,0,1,1,1,0,0,0,0
anhedonia <> nmda receptor antagonist,0,1,1,1,1,1,1,0,1,0
anorexia nervosa <> endogenous antioxidants,1,1,1,0,1,1,0,0,0,0
anorexia nervosa <> ghrelin,0,2,2,0,2,2,0,0,2,0
anthrax infection <> ciprofloxacin,1,2,4,3,3,6,0,3,4,0
antibody-mediated rejection <> bortezomib,0,3,5,3,2,4,0,0,2,0
antibody-mediated rejection <> proteasome inhibitor,0,2,3,3,1,1,0,1,1,0
anxiety disorder <> (-)-pramipexole,0,2,6,2,5,5,2,0,4,0
anxiety disorder <> 1-(m-chlorophenyl)piperazine,0,2,6,5,4,13,7,5,10,0
"anxiety disorder <> 3 inhibitor, phosphodiesterase",1,1,2,2,2,2,0,0,2,0
anxiety disorder <> alpha-1 adrenergic antagonist,0,1,2,3,2,2,1,1,1,0
anxiety disorder <> amino acids,0,1,0,0,1,1,0,0,0,0
anxiety disorder <> amisulpride,0,1,1,1,1,1,0,0,0,0
anxiety disorder <> antidepressant drugs,0,1,1,2,1,1,1,1,1,0
anxiety disorder <> antiepileptic,0,1,0,1,1,1,0,0,0,0
anxiety disorder <> antipsychotic,1,1,1,2,1,1,0,1,1,0
anxiety disorder <> anxiolytics,0,2,2,2,2,3,1,0,2,0
anxiety disorder <> aticaprant,0,1,1,1,1,1,0,0,1,0
anxiety disorder <> azd7325,0,0,0,0,1,1,0,0,0,0
"anxiety disorder <> blue, methylene",0,2,2,3,2,2,0,0,1,0
anxiety disorder <> butyrophenone,1,1,0,3,1,1,1,0,0,0
anxiety disorder <> chromium picolinate,1,1,1,2,1,1,0,0,1,0
anxiety disorder <> clozapine,1,2,3,3,4,4,1,1,2,0
anxiety disorder <> corticotropin,0,2,2,4,2,3,0,0,1,0
anxiety disorder <> cycloserine,1,2,11,4,13,32,13,7,29,0
anxiety disorder <> elb 139,0,1,1,3,1,1,1,1,1,0
